timestamp,interval_sec,cpu_mw,gpu_mw,ane_mw,combined_mw,net_cpu_mw,net_gpu_mw,net_ane_mw,compute_mw,cpu_joules,gpu_joules,ane_joules,combined_joules,net_cpu_joules,net_gpu_joules,net_ane_joules,compute_joules,e_cluster_pct,p_cluster_pct,gpu_active_pct,gpu_freq_mhz,thermal
2026-07-07T11:15:07.286053,1.0,2810.0,16.0,7.0,2833.0,2792.0,12.6,7.0,2799.0,2.81,0.016,0.007,2.833,2.792,0.0126,0.007,2.799,0.0,98.01,2.48,338.0,Moderate
2026-07-07T11:15:08.291836,1.0,2603.0,17.0,0.0,2620.0,2585.0,13.6,0.0,2585.0,2.603,0.017,0.0,2.62,2.585,0.0136,0.0,2.585,0.0,96.2,2.9,338.0,Moderate
2026-07-07T11:15:09.297593,1.0,1556.0,18.0,0.0,1573.0,1538.0,14.6,0.0,1538.0,1.556,0.018,0.0,1.573,1.538,0.0146,0.0,1.538,0.0,95.87,2.67,338.0,Moderate
2026-07-07T11:15:10.303114,1.0,2915.0,17.0,0.0,2932.0,2897.0,13.6,0.0,2897.0,2.915,0.017,0.0,2.932,2.897,0.0136,0.0,2.897,0.0,94.63,2.47,338.0,Moderate
2026-07-07T11:15:11.311263,1.0,2977.0,17.0,1.0,2995.0,2959.0,13.6,1.0,2960.0,2.977,0.017,0.001,2.995,2.959,0.0136,0.001,2.96,0.0,99.87,2.61,338.0,Moderate
2026-07-07T11:15:12.316523,1.0,4219.0,64.0,70.0,4352.0,4201.0,60.6,70.0,4271.0,4.219,0.064,0.07,4.352,4.201,0.0606,0.07,4.271,47.63,91.69,19.36,338.0,Moderate
2026-07-07T11:15:13.323135,1.0,2985.0,26.0,75.0,3087.0,2967.0,22.6,75.0,3042.0,2.985,0.026,0.075,3.087,2.967,0.0226,0.075,3.042,0.0,49.26,2.98,338.0,Moderate
2026-07-07T11:15:14.338417,1.0,1179.0,21.0,6.0,1206.0,1161.0,17.6,6.0,1167.0,1.179,0.021,0.006,1.206,1.161,0.0176,0.006,1.167,11.91,0.0,3.17,338.0,Moderate
2026-07-07T11:15:15.426968,1.0,4124.0,24.0,404.0,4552.0,4106.0,20.6,404.0,4510.0,4.124,0.024,0.404,4.552,4.106,0.0206,0.404,4.51,42.12,72.66,3.42,338.0,Moderate
2026-07-07T11:15:16.383507,1.0,2041.0,61.0,7.0,2109.0,2023.0,57.6,7.0,2030.0,2.041,0.061,0.007,2.109,2.023,0.0576,0.007,2.03,28.02,33.83,15.28,574.0,Moderate
2026-07-07T11:15:17.379562,1.0,3855.0,0.0,320.0,4175.0,3837.0,0.0,320.0,4157.0,3.855,0.0,0.32,4.175,3.837,0.0,0.32,4.157,61.28,83.53,0.23,338.0,Moderate
2026-07-07T11:15:18.385718,1.0,4734.0,27.0,593.0,5354.0,4716.0,23.6,593.0,5309.0,4.734,0.027,0.593,5.354,4.716,0.0236,0.593,5.309,25.83,91.02,6.06,338.0,Moderate
2026-07-07T11:15:19.391845,1.0,2644.0,37.0,7.0,2688.0,2626.0,33.6,7.0,2633.0,2.644,0.037,0.007,2.688,2.626,0.0336,0.007,2.633,0.0,65.03,5.8,338.0,Moderate
2026-07-07T11:15:20.401039,1.0,3670.0,28.0,7.0,3705.0,3652.0,24.6,7.0,3659.0,3.67,0.028,0.007,3.705,3.652,0.0246,0.007,3.659,2.38,94.62,3.75,338.0,Moderate
2026-07-07T11:15:21.412346,1.0,2368.0,24.0,7.0,2399.0,2350.0,20.6,7.0,2357.0,2.368,0.024,0.007,2.399,2.35,0.0206,0.007,2.357,24.91,95.77,2.84,338.0,Moderate
2026-07-07T11:15:22.423284,1.0,1580.0,5.0,6.0,1591.0,1562.0,1.6,6.0,1568.0,1.58,0.005,0.006,1.591,1.562,0.0016,0.006,1.568,46.48,99.05,0.88,338.0,Moderate
2026-07-07T11:15:23.436677,1.0,1374.0,13.0,7.0,1393.0,1356.0,9.6,7.0,1363.0,1.374,0.013,0.007,1.393,1.356,0.0096,0.007,1.363,0.0,71.74,1.88,338.0,Moderate
2026-07-07T11:15:24.446942,1.0,373.0,7.0,7.0,387.0,355.0,3.6,7.0,362.0,0.373,0.007,0.007,0.387,0.355,0.0036,0.007,0.362,0.0,0.0,1.48,338.0,Moderate
2026-07-07T11:15:25.458213,1.0,1139.0,6.0,7.0,1152.0,1121.0,2.6,7.0,1128.0,1.139,0.006,0.007,1.152,1.121,0.0026,0.007,1.128,0.0,0.0,0.88,338.0,Moderate
2026-07-07T11:15:26.471784,1.0,58.0,4.0,1.0,63.0,40.0,0.6,1.0,41.0,0.058,0.004,0.001,0.063,0.04,0.0006,0.001,0.041,0.0,0.0,0.91,338.0,Moderate
2026-07-07T11:15:27.484931,1.0,19.0,5.0,0.0,24.0,1.0,1.6,0.0,1.0,0.019,0.005,0.0,0.024,0.001,0.0016,0.0,0.001,0.0,0.0,0.91,338.0,Moderate
2026-07-07T11:15:28.497484,1.0,174.0,6.0,0.0,180.0,156.0,2.6,0.0,156.0,0.174,0.006,0.0,0.18,0.156,0.0026,0.0,0.156,0.0,0.0,1.17,338.0,Moderate
2026-07-07T11:15:29.510804,1.0,28.0,4.0,0.0,32.0,10.0,0.6,0.0,10.0,0.028,0.004,0.0,0.032,0.01,0.0006,0.0,0.01,0.0,0.0,0.91,338.0,Moderate
2026-07-07T11:15:30.523245,1.0,20.0,5.0,0.0,25.0,2.0,1.6,0.0,2.0,0.02,0.005,0.0,0.025,0.002,0.0016,0.0,0.002,0.0,0.0,0.92,338.0,Moderate
2026-07-07T11:15:31.535454,1.0,273.0,4.0,0.0,277.0,255.0,0.6,0.0,255.0,0.273,0.004,0.0,0.277,0.255,0.0006,0.0,0.255,0.0,0.0,0.89,338.0,Moderate
2026-07-07T11:15:32.546738,1.0,897.0,5.0,0.0,902.0,879.0,1.6,0.0,879.0,0.897,0.005,0.0,0.902,0.879,0.0016,0.0,0.879,0.0,0.0,0.92,338.0,Moderate
2026-07-07T11:15:33.557828,1.0,170.0,6.0,0.0,176.0,152.0,2.6,0.0,152.0,0.17,0.006,0.0,0.176,0.152,0.0026,0.0,0.152,0.0,0.0,1.06,338.0,Moderate
2026-07-07T11:15:34.571390,1.0,96.0,16.0,0.0,112.0,78.0,12.6,0.0,78.0,0.096,0.016,0.0,0.112,0.078,0.0126,0.0,0.078,11.78,0.0,2.5,338.0,Moderate
2026-07-07T11:15:35.582124,1.0,17.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.017,0.001,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.48,338.0,Moderate
2026-07-07T11:15:36.594948,1.0,20.0,5.0,0.0,25.0,2.0,1.6,0.0,2.0,0.02,0.005,0.0,0.025,0.002,0.0016,0.0,0.002,0.0,0.0,0.91,338.0,Moderate
2026-07-07T11:15:37.607878,1.0,16.0,3.0,0.0,19.0,0.0,0.0,0.0,0.0,0.016,0.003,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.63,338.0,Moderate
2026-07-07T11:15:38.619593,1.0,102.0,11.0,0.0,113.0,84.0,7.6,0.0,84.0,0.102,0.011,0.0,0.113,0.084,0.0076,0.0,0.084,0.0,0.0,1.95,447.0,Moderate
2026-07-07T11:15:39.632701,1.0,176.0,23.0,0.0,198.0,158.0,19.6,0.0,158.0,0.176,0.023,0.0,0.198,0.158,0.0196,0.0,0.158,0.0,0.0,1.84,437.0,Moderate
2026-07-07T11:15:40.645501,1.0,35.0,10.0,0.0,44.0,17.0,6.6,0.0,17.0,0.035,0.01,0.0,0.044,0.017,0.0066,0.0,0.017,0.0,0.0,0.92,622.0,Moderate
2026-07-07T11:15:41.656920,1.0,20.0,4.0,0.0,24.0,2.0,0.6,0.0,2.0,0.02,0.004,0.0,0.024,0.002,0.0006,0.0,0.002,0.0,0.0,0.9,338.0,Moderate
2026-07-07T11:15:42.667743,1.0,460.0,4.0,0.0,464.0,442.0,0.6,0.0,442.0,0.46,0.004,0.0,0.464,0.442,0.0006,0.0,0.442,0.0,0.0,0.9,338.0,Moderate
2026-07-07T11:15:43.680442,1.0,19.0,4.0,0.0,23.0,1.0,0.6,0.0,1.0,0.019,0.004,0.0,0.023,0.001,0.0006,0.0,0.001,0.0,0.0,0.91,338.0,Moderate
2026-07-07T11:15:44.692679,1.0,179.0,6.0,0.0,185.0,161.0,2.6,0.0,161.0,0.179,0.006,0.0,0.185,0.161,0.0026,0.0,0.161,0.0,0.0,1.03,338.0,Moderate
2026-07-07T11:15:45.705442,1.0,24.0,9.0,0.0,33.0,6.0,5.6,0.0,6.0,0.024,0.009,0.0,0.033,0.006,0.0056,0.0,0.006,0.0,0.0,1.46,495.0,Moderate
2026-07-07T11:15:46.715348,1.0,21.0,13.0,0.0,34.0,3.0,9.6,0.0,3.0,0.021,0.013,0.0,0.034,0.003,0.0096,0.0,0.003,0.0,0.0,1.09,338.0,Moderate
2026-07-07T11:15:47.725559,1.0,38.0,16.0,0.0,53.0,20.0,12.6,0.0,20.0,0.038,0.016,0.0,0.053,0.02,0.0126,0.0,0.02,0.0,0.0,1.7,458.0,Moderate
2026-07-07T11:15:48.738193,1.0,59.0,15.0,0.0,74.0,41.0,11.6,0.0,41.0,0.059,0.015,0.0,0.074,0.041,0.0116,0.0,0.041,0.0,0.0,1.84,338.0,Moderate
2026-07-07T11:15:49.750189,1.0,211.0,7.0,0.0,218.0,193.0,3.6,0.0,193.0,0.211,0.007,0.0,0.218,0.193,0.0036,0.0,0.193,0.0,0.0,1.03,338.0,Moderate
2026-07-07T11:15:50.762318,1.0,30.0,4.0,0.0,34.0,12.0,0.6,0.0,12.0,0.03,0.004,0.0,0.034,0.012,0.0006,0.0,0.012,0.0,0.0,0.92,338.0,Moderate
2026-07-07T11:15:51.775482,1.0,208.0,4.0,0.0,211.0,190.0,0.6,0.0,190.0,0.208,0.004,0.0,0.211,0.19,0.0006,0.0,0.19,0.0,0.0,0.9,338.0,Moderate
2026-07-07T11:15:52.786946,1.0,128.0,25.0,0.0,153.0,110.0,21.6,0.0,110.0,0.128,0.025,0.0,0.153,0.11,0.0216,0.0,0.11,0.0,0.0,3.39,338.0,Moderate
2026-07-07T11:15:53.797909,1.0,42.0,14.0,0.0,56.0,24.0,10.6,0.0,24.0,0.042,0.014,0.0,0.056,0.024,0.0106,0.0,0.024,0.0,0.0,1.67,338.0,Moderate
2026-07-07T11:15:54.810663,1.0,193.0,7.0,0.0,200.0,175.0,3.6,0.0,175.0,0.193,0.007,0.0,0.2,0.175,0.0036,0.0,0.175,0.0,0.0,1.02,338.0,Moderate
2026-07-07T11:15:55.824217,1.0,39.0,4.0,0.0,43.0,21.0,0.6,0.0,21.0,0.039,0.004,0.0,0.043,0.021,0.0006,0.0,0.021,0.0,0.0,0.92,338.0,Moderate
2026-07-07T11:15:56.836112,1.0,41.0,4.0,0.0,45.0,23.0,0.6,0.0,23.0,0.041,0.004,0.0,0.045,0.023,0.0006,0.0,0.023,0.0,0.0,0.94,338.0,Moderate
2026-07-07T11:15:57.846919,1.0,36.0,4.0,0.0,39.0,18.0,0.6,0.0,18.0,0.036,0.004,0.0,0.039,0.018,0.0006,0.0,0.018,0.0,0.0,0.92,338.0,Moderate
2026-07-07T11:15:58.859146,1.0,34.0,2.0,0.0,36.0,16.0,0.0,0.0,16.0,0.034,0.002,0.0,0.036,0.016,0.0,0.0,0.016,0.0,0.0,0.65,338.0,Moderate
2026-07-07T11:15:59.870201,1.0,29.0,4.0,0.0,33.0,11.0,0.6,0.0,11.0,0.029,0.004,0.0,0.033,0.011,0.0006,0.0,0.011,0.0,0.0,0.86,338.0,Moderate
2026-07-07T11:16:00.881484,1.0,200.0,17.0,0.0,216.0,182.0,13.6,0.0,182.0,0.2,0.017,0.0,0.216,0.182,0.0136,0.0,0.182,0.0,0.0,2.23,338.0,Moderate
2026-07-07T11:16:01.892416,1.0,114.0,69.0,0.0,183.0,96.0,65.6,0.0,96.0,0.114,0.069,0.0,0.183,0.096,0.0656,0.0,0.096,0.0,0.0,9.46,338.0,Moderate
2026-07-07T11:16:02.900740,1.0,47.0,8.0,0.0,55.0,29.0,4.6,0.0,29.0,0.047,0.008,0.0,0.055,0.029,0.0046,0.0,0.029,0.0,0.0,1.44,338.0,Moderate
2026-07-07T11:16:03.911527,1.0,39.0,6.0,0.0,45.0,21.0,2.6,0.0,21.0,0.039,0.006,0.0,0.045,0.021,0.0026,0.0,0.021,0.0,0.0,1.18,338.0,Nominal
2026-07-07T11:16:04.923351,1.0,665.0,184.0,0.0,850.0,647.0,180.6,0.0,647.0,0.665,0.184,0.0,0.85,0.647,0.1806,0.0,0.647,0.0,0.0,21.9,363.0,Nominal
2026-07-07T11:16:05.935751,1.0,557.0,69.0,0.0,627.0,539.0,65.6,0.0,539.0,0.557,0.069,0.0,0.627,0.539,0.0656,0.0,0.539,28.64,0.0,8.85,491.0,Nominal
2026-07-07T11:16:06.952001,1.0,1441.0,246.0,0.0,1687.0,1423.0,242.6,0.0,1423.0,1.441,0.246,0.0,1.687,1.423,0.2426,0.0,1.423,10.65,22.17,38.46,398.0,Nominal
2026-07-07T11:16:07.968193,1.0,711.0,40.0,0.0,751.0,693.0,36.6,0.0,693.0,0.711,0.04,0.0,0.751,0.693,0.0366,0.0,0.693,0.0,0.0,7.92,338.0,Nominal
2026-07-07T11:16:08.981590,1.0,810.0,95.0,0.0,905.0,792.0,91.6,0.0,792.0,0.81,0.095,0.0,0.905,0.792,0.0916,0.0,0.792,0.0,0.0,9.92,462.0,Nominal
2026-07-07T11:16:09.994169,1.0,352.0,27.0,0.0,379.0,334.0,23.6,0.0,334.0,0.352,0.027,0.0,0.379,0.334,0.0236,0.0,0.334,0.0,0.0,7.53,338.0,Nominal
2026-07-07T11:16:11.008335,1.0,301.0,33.0,0.0,334.0,283.0,29.6,0.0,283.0,0.301,0.033,0.0,0.334,0.283,0.0296,0.0,0.283,13.3,0.0,8.22,338.0,Nominal
2026-07-07T11:16:12.022029,1.0,323.0,33.0,0.0,355.0,305.0,29.6,0.0,305.0,0.323,0.033,0.0,0.355,0.305,0.0296,0.0,0.305,0.0,0.0,8.93,338.0,Nominal
2026-07-07T11:16:13.034846,1.0,628.0,130.0,0.0,758.0,610.0,126.6,0.0,610.0,0.628,0.13,0.0,0.758,0.61,0.1266,0.0,0.61,0.0,0.0,16.22,531.0,Nominal
2026-07-07T11:16:14.050167,1.0,502.0,96.0,0.0,598.0,484.0,92.6,0.0,484.0,0.502,0.096,0.0,0.598,0.484,0.0926,0.0,0.484,0.0,0.0,15.39,338.0,Nominal
2026-07-07T11:16:15.066696,1.0,119.0,19.0,0.0,138.0,101.0,15.6,0.0,101.0,0.119,0.019,0.0,0.138,0.101,0.0156,0.0,0.101,0.0,0.0,5.5,338.0,Nominal
2026-07-07T11:16:16.081621,1.0,81.0,10.0,0.0,91.0,63.0,6.6,0.0,63.0,0.081,0.01,0.0,0.091,0.063,0.0066,0.0,0.063,0.0,0.0,4.93,338.0,Nominal
2026-07-07T11:16:17.093418,1.0,51.0,9.0,0.0,60.0,33.0,5.6,0.0,33.0,0.051,0.009,0.0,0.06,0.033,0.0056,0.0,0.033,0.0,0.0,4.18,338.0,Nominal
2026-07-07T11:16:18.108170,1.0,66.0,10.0,0.0,76.0,48.0,6.6,0.0,48.0,0.066,0.01,0.0,0.076,0.048,0.0066,0.0,0.048,0.0,0.0,4.38,338.0,Nominal
2026-07-07T11:16:19.123431,1.0,62.0,11.0,0.0,73.0,44.0,7.6,0.0,44.0,0.062,0.011,0.0,0.073,0.044,0.0076,0.0,0.044,0.0,0.0,4.56,338.0,Nominal
2026-07-07T11:16:20.139345,1.0,69.0,16.0,0.0,85.0,51.0,12.6,0.0,51.0,0.069,0.016,0.0,0.085,0.051,0.0126,0.0,0.051,0.0,0.0,6.93,338.0,Nominal
2026-07-07T11:16:21.155130,1.0,48.0,11.0,0.0,59.0,30.0,7.6,0.0,30.0,0.048,0.011,0.0,0.059,0.03,0.0076,0.0,0.03,0.0,0.0,4.9,338.0,Nominal
2026-07-07T11:16:22.171169,1.0,347.0,13.0,0.0,360.0,329.0,9.6,0.0,329.0,0.347,0.013,0.0,0.36,0.329,0.0096,0.0,0.329,0.0,0.0,5.04,338.0,Nominal
2026-07-07T11:16:23.187907,1.0,77.0,17.0,0.0,94.0,59.0,13.6,0.0,59.0,0.077,0.017,0.0,0.094,0.059,0.0136,0.0,0.059,0.0,0.0,6.09,338.0,Nominal
2026-07-07T11:16:24.204624,1.0,43.0,9.0,0.0,52.0,25.0,5.6,0.0,25.0,0.043,0.009,0.0,0.052,0.025,0.0056,0.0,0.025,0.0,0.0,4.52,338.0,Nominal
2026-07-07T11:16:25.218999,1.0,82.0,19.0,0.0,100.0,64.0,15.6,0.0,64.0,0.082,0.019,0.0,0.1,0.064,0.0156,0.0,0.064,0.0,0.0,6.2,338.0,Nominal
2026-07-07T11:16:26.233293,1.0,52.0,11.0,0.0,63.0,34.0,7.6,0.0,34.0,0.052,0.011,0.0,0.063,0.034,0.0076,0.0,0.034,0.0,0.0,4.71,338.0,Nominal
2026-07-07T11:16:27.246958,1.0,80.0,14.0,0.0,94.0,62.0,10.6,0.0,62.0,0.08,0.014,0.0,0.094,0.062,0.0106,0.0,0.062,0.0,0.0,5.44,338.0,Nominal
2026-07-07T11:16:28.259890,1.0,62.0,16.0,0.0,78.0,44.0,12.6,0.0,44.0,0.062,0.016,0.0,0.078,0.044,0.0126,0.0,0.044,0.0,0.0,6.13,338.0,Nominal
2026-07-07T11:16:29.276906,1.0,84.0,24.0,0.0,107.0,66.0,20.6,0.0,66.0,0.084,0.024,0.0,0.107,0.066,0.0206,0.0,0.066,0.0,0.0,8.45,338.0,Nominal
2026-07-07T11:16:30.289171,1.0,69.0,20.0,0.0,89.0,51.0,16.6,0.0,51.0,0.069,0.02,0.0,0.089,0.051,0.0166,0.0,0.051,0.0,0.0,6.74,338.0,Nominal
2026-07-07T11:16:31.304657,1.0,87.0,22.0,0.0,108.0,69.0,18.6,0.0,69.0,0.087,0.022,0.0,0.108,0.069,0.0186,0.0,0.069,0.0,0.0,7.82,338.0,Nominal
2026-07-07T11:16:32.321445,1.0,96.0,26.0,0.0,122.0,78.0,22.6,0.0,78.0,0.096,0.026,0.0,0.122,0.078,0.0226,0.0,0.078,0.0,0.0,8.78,338.0,Nominal
2026-07-07T11:16:33.332820,1.0,49.0,12.0,0.0,61.0,31.0,8.6,0.0,31.0,0.049,0.012,0.0,0.061,0.031,0.0086,0.0,0.031,0.0,0.0,5.02,338.0,Nominal
2026-07-07T11:16:34.348253,1.0,3123.0,69.0,0.0,3191.0,3105.0,65.6,0.0,3105.0,3.123,0.069,0.0,3.191,3.105,0.0656,0.0,3.105,49.32,0.01,11.6,338.0,Nominal
2026-07-07T11:16:35.359189,1.0,2706.0,31.0,14.0,2751.0,2688.0,27.6,14.0,2702.0,2.706,0.031,0.014,2.751,2.688,0.0276,0.014,2.702,82.88,34.39,10.56,338.0,Nominal
2026-07-07T11:16:36.371114,1.0,668.0,16.0,8.0,691.0,650.0,12.6,8.0,658.0,0.668,0.016,0.008,0.691,0.65,0.0126,0.008,0.658,93.16,0.0,6.79,338.0,Nominal
2026-07-07T11:16:37.387797,1.0,773.0,11.0,7.0,790.0,755.0,7.6,7.0,762.0,0.773,0.011,0.007,0.79,0.755,0.0076,0.007,0.762,98.68,0.0,5.4,338.0,Nominal
2026-07-07T11:16:38.400242,1.0,1292.0,22.0,13.0,1326.0,1274.0,18.6,13.0,1287.0,1.292,0.022,0.013,1.326,1.274,0.0186,0.013,1.287,99.2,0.0,6.8,338.0,Nominal
2026-07-07T11:16:39.416334,1.0,545.0,18.0,7.0,569.0,527.0,14.6,7.0,534.0,0.545,0.018,0.007,0.569,0.527,0.0146,0.007,0.534,99.7,0.0,7.45,338.0,Nominal
2026-07-07T11:16:40.431608,1.0,399.0,23.0,8.0,430.0,381.0,19.6,8.0,389.0,0.399,0.023,0.008,0.43,0.381,0.0196,0.008,0.389,99.9,0.0,7.82,338.0,Nominal
2026-07-07T11:16:41.442163,1.0,244.0,17.0,7.0,268.0,226.0,13.6,7.0,233.0,0.244,0.017,0.007,0.268,0.226,0.0136,0.007,0.233,99.71,0.0,8.02,338.0,Nominal
2026-07-07T11:16:42.453051,1.0,702.0,14.0,9.0,725.0,684.0,10.6,9.0,693.0,0.702,0.014,0.009,0.725,0.684,0.0106,0.009,0.693,97.31,0.0,6.98,338.0,Nominal
2026-07-07T11:16:43.464025,1.0,884.0,11.0,8.0,903.0,866.0,7.6,8.0,874.0,0.884,0.011,0.008,0.903,0.866,0.0076,0.008,0.874,93.95,0.0,5.26,338.0,Nominal
2026-07-07T11:16:44.480146,1.0,1634.0,71.0,15.0,1720.0,1616.0,67.6,15.0,1631.0,1.634,0.071,0.015,1.72,1.616,0.0676,0.015,1.631,95.54,0.63,11.54,338.0,Nominal
2026-07-07T11:16:45.494691,1.0,1115.0,14.0,11.0,1139.0,1097.0,10.6,11.0,1108.0,1.115,0.014,0.011,1.139,1.097,0.0106,0.011,1.108,98.25,0.0,6.04,338.0,Nominal
2026-07-07T11:16:46.507956,1.0,656.0,14.0,9.0,679.0,638.0,10.6,9.0,647.0,0.656,0.014,0.009,0.679,0.638,0.0106,0.009,0.647,99.9,0.0,7.0,338.0,Nominal
2026-07-07T11:16:47.522043,1.0,490.0,25.0,10.0,525.0,472.0,21.6,10.0,482.0,0.49,0.025,0.01,0.525,0.472,0.0216,0.01,0.482,99.83,0.0,8.02,439.0,Nominal
2026-07-07T11:16:48.536596,1.0,448.0,13.0,8.0,469.0,430.0,9.6,8.0,438.0,0.448,0.013,0.008,0.469,0.43,0.0096,0.008,0.438,100.0,0.0,6.19,338.0,Nominal
2026-07-07T11:16:49.550346,1.0,323.0,18.0,7.0,348.0,305.0,14.6,7.0,312.0,0.323,0.018,0.007,0.348,0.305,0.0146,0.007,0.312,99.81,0.0,7.19,338.0,Nominal
2026-07-07T11:16:50.561701,1.0,391.0,15.0,9.0,415.0,373.0,11.6,9.0,382.0,0.391,0.015,0.009,0.415,0.373,0.0116,0.009,0.382,100.0,0.0,7.13,338.0,Nominal
2026-07-07T11:16:51.573526,1.0,441.0,18.0,12.0,471.0,423.0,14.6,12.0,435.0,0.441,0.018,0.012,0.471,0.423,0.0146,0.012,0.435,67.1,0.0,8.31,338.0,Nominal
2026-07-07T11:16:52.585785,1.0,245.0,24.0,7.0,276.0,227.0,20.6,7.0,234.0,0.245,0.024,0.007,0.276,0.227,0.0206,0.007,0.234,24.86,0.0,8.66,338.0,Nominal
2026-07-07T11:16:53.603140,1.0,346.0,103.0,9.0,458.0,328.0,99.6,9.0,337.0,0.346,0.103,0.009,0.458,0.328,0.0996,0.009,0.337,33.52,0.0,13.37,338.0,Nominal
2026-07-07T11:16:54.620283,1.0,153.0,17.0,8.0,178.0,135.0,13.6,8.0,143.0,0.153,0.017,0.008,0.178,0.135,0.0136,0.008,0.143,35.52,0.0,8.03,338.0,Nominal
2026-07-07T11:16:55.637267,1.0,167.0,21.0,7.0,195.0,149.0,17.6,7.0,156.0,0.167,0.021,0.007,0.195,0.149,0.0176,0.007,0.156,50.0,0.0,7.9,338.0,Nominal
2026-07-07T11:16:56.650374,1.0,178.0,20.0,10.0,207.0,160.0,16.6,10.0,170.0,0.178,0.02,0.01,0.207,0.16,0.0166,0.01,0.17,45.48,0.0,7.75,338.0,Nominal
2026-07-07T11:16:57.665277,1.0,138.0,17.0,8.0,162.0,120.0,13.6,8.0,128.0,0.138,0.017,0.008,0.162,0.12,0.0136,0.008,0.128,24.51,0.0,8.11,338.0,Nominal
2026-07-07T11:16:58.680279,1.0,176.0,11.0,7.0,193.0,158.0,7.6,7.0,165.0,0.176,0.011,0.007,0.193,0.158,0.0076,0.007,0.165,48.28,0.0,5.6,338.0,Nominal
2026-07-07T11:16:59.695841,1.0,160.0,18.0,8.0,185.0,142.0,14.6,8.0,150.0,0.16,0.018,0.008,0.185,0.142,0.0146,0.008,0.15,36.75,0.0,8.29,338.0,Nominal
2026-07-07T11:17:00.707269,1.0,81.0,13.0,9.0,102.0,63.0,9.6,9.0,72.0,0.081,0.013,0.009,0.102,0.063,0.0096,0.009,0.072,11.59,0.0,6.45,338.0,Nominal
2026-07-07T11:17:01.723033,1.0,486.0,20.0,8.0,513.0,468.0,16.6,8.0,476.0,0.486,0.02,0.008,0.513,0.468,0.0166,0.008,0.476,43.97,0.0,7.24,338.0,Nominal
2026-07-07T11:17:02.739558,1.0,109.0,18.0,8.0,134.0,91.0,14.6,8.0,99.0,0.109,0.018,0.008,0.134,0.091,0.0146,0.008,0.099,15.38,0.0,7.18,338.0,Nominal
2026-07-07T11:17:03.756612,1.0,239.0,18.0,7.0,264.0,221.0,14.6,7.0,228.0,0.239,0.018,0.007,0.264,0.221,0.0146,0.007,0.228,29.99,0.0,7.95,338.0,Nominal
2026-07-07T11:17:04.772566,1.0,123.0,15.0,8.0,145.0,105.0,11.6,8.0,113.0,0.123,0.015,0.008,0.145,0.105,0.0116,0.008,0.113,40.41,0.0,7.24,338.0,Nominal
