timestamp,interval_sec,cpu_mw,gpu_mw,ane_mw,combined_mw,net_cpu_mw,net_gpu_mw,net_ane_mw,compute_mw,cpu_joules,gpu_joules,ane_joules,combined_joules,net_cpu_joules,net_gpu_joules,net_ane_joules,compute_joules,e_cluster_pct,p_cluster_pct,gpu_active_pct,gpu_freq_mhz,thermal
2026-07-07T11:24:08.874773,1.0,3281.0,13.0,0.0,3294.0,3263.0,9.6,0.0,3263.0,3.281,0.013,0.0,3.294,3.263,0.0096,0.0,3.263,35.92,99.35,2.87,338.0,Nominal
2026-07-07T11:24:09.885263,1.0,2973.0,25.0,0.0,2997.0,2955.0,21.6,0.0,2955.0,2.973,0.025,0.0,2.997,2.955,0.0216,0.0,2.955,22.77,99.63,2.61,338.0,Nominal
2026-07-07T11:24:10.891977,1.0,3008.0,16.0,0.0,3024.0,2990.0,12.6,0.0,2990.0,3.008,0.016,0.0,3.024,2.99,0.0126,0.0,2.99,14.61,79.9,2.67,338.0,Nominal
2026-07-07T11:24:11.897401,1.0,2053.0,36.0,0.0,2088.0,2035.0,32.6,0.0,2035.0,2.053,0.036,0.0,2.088,2.035,0.0326,0.0,2.035,0.0,40.16,4.44,338.0,Nominal
2026-07-07T11:24:12.902877,1.0,3355.0,41.0,0.0,3396.0,3337.0,37.6,0.0,3337.0,3.355,0.041,0.0,3.396,3.337,0.0376,0.0,3.337,31.59,99.68,6.5,338.0,Nominal
2026-07-07T11:24:13.908929,1.0,2363.0,35.0,0.0,2398.0,2345.0,31.6,0.0,2345.0,2.363,0.035,0.0,2.398,2.345,0.0316,0.0,2.345,24.31,99.98,7.23,338.0,Nominal
2026-07-07T11:24:14.914759,1.0,3286.0,41.0,0.0,3327.0,3268.0,37.6,0.0,3268.0,3.286,0.041,0.0,3.327,3.268,0.0376,0.0,3.268,26.71,99.9,8.21,338.0,Nominal
2026-07-07T11:24:15.920110,1.0,3610.0,41.0,0.0,3651.0,3592.0,37.6,0.0,3592.0,3.61,0.041,0.0,3.651,3.592,0.0376,0.0,3.592,25.76,99.58,7.9,338.0,Nominal
2026-07-07T11:24:16.925824,1.0,2740.0,35.0,0.0,2775.0,2722.0,31.6,0.0,2722.0,2.74,0.035,0.0,2.775,2.722,0.0316,0.0,2.722,55.07,99.45,8.69,338.0,Nominal
2026-07-07T11:24:17.931690,1.0,2941.0,39.0,0.0,2980.0,2923.0,35.6,0.0,2923.0,2.941,0.039,0.0,2.98,2.923,0.0356,0.0,2.923,44.37,99.57,8.68,338.0,Nominal
2026-07-07T11:24:18.936970,1.0,3277.0,41.0,0.0,3318.0,3259.0,37.6,0.0,3259.0,3.277,0.041,0.0,3.318,3.259,0.0376,0.0,3.259,48.31,99.68,7.87,338.0,Nominal
2026-07-07T11:24:19.943165,1.0,3305.0,34.0,0.0,3338.0,3287.0,30.6,0.0,3287.0,3.305,0.034,0.0,3.338,3.287,0.0306,0.0,3.287,42.29,99.83,7.86,338.0,Nominal
2026-07-07T11:24:20.949697,1.0,5486.0,37.0,13.0,5536.0,5468.0,33.6,13.0,5481.0,5.486,0.037,0.013,5.536,5.468,0.0336,0.013,5.481,89.33,95.26,7.34,338.0,Nominal
2026-07-07T11:24:21.954193,1.0,7120.0,41.0,7.0,7168.0,7102.0,37.6,7.0,7109.0,7.12,0.041,0.007,7.168,7.102,0.0376,0.007,7.109,97.9,99.94,7.86,338.0,Nominal
2026-07-07T11:24:22.959787,1.0,4504.0,23.0,7.0,4534.0,4486.0,19.6,7.0,4493.0,4.504,0.023,0.007,4.534,4.486,0.0196,0.007,4.493,37.93,94.61,4.35,338.0,Nominal
2026-07-07T11:24:23.965507,1.0,2962.0,25.0,7.0,2994.0,2944.0,21.6,7.0,2951.0,2.962,0.025,0.007,2.994,2.944,0.0216,0.007,2.951,0.0,97.09,4.28,338.0,Nominal
2026-07-07T11:24:24.971026,1.0,4003.0,26.0,7.0,4035.0,3985.0,22.6,7.0,3992.0,4.003,0.026,0.007,4.035,3.985,0.0226,0.007,3.992,0.0,97.73,3.78,338.0,Nominal
2026-07-07T11:24:25.976449,1.0,4314.0,24.0,7.0,4345.0,4296.0,20.6,7.0,4303.0,4.314,0.024,0.007,4.345,4.296,0.0206,0.007,4.303,0.0,61.15,3.93,338.0,Nominal
2026-07-07T11:24:26.982376,1.0,4237.0,21.0,7.0,4264.0,4219.0,17.6,7.0,4226.0,4.237,0.021,0.007,4.264,4.219,0.0176,0.007,4.226,0.0,87.64,3.39,338.0,Nominal
2026-07-07T11:24:27.988719,1.0,2069.0,20.0,3.0,2092.0,2051.0,16.6,3.0,2054.0,2.069,0.02,0.003,2.092,2.051,0.0166,0.003,2.054,0.0,71.71,3.79,338.0,Nominal
2026-07-07T11:24:28.993927,1.0,2570.0,24.0,0.0,2594.0,2552.0,20.6,0.0,2552.0,2.57,0.024,0.0,2.594,2.552,0.0206,0.0,2.552,0.0,78.09,4.14,338.0,Nominal
2026-07-07T11:24:29.999697,1.0,2544.0,22.0,0.0,2566.0,2526.0,18.6,0.0,2526.0,2.544,0.022,0.0,2.566,2.526,0.0186,0.0,2.526,0.0,77.11,3.92,338.0,Nominal
2026-07-07T11:24:31.005365,1.0,1347.0,23.0,0.0,1370.0,1329.0,19.6,0.0,1329.0,1.347,0.023,0.0,1.37,1.329,0.0196,0.0,1.329,0.0,38.63,4.01,338.0,Nominal
2026-07-07T11:24:32.011222,1.0,2431.0,29.0,0.0,2460.0,2413.0,25.6,0.0,2413.0,2.431,0.029,0.0,2.46,2.413,0.0256,0.0,2.413,0.0,38.21,4.61,338.0,Nominal
2026-07-07T11:24:33.016838,1.0,2472.0,20.0,10.0,2502.0,2454.0,16.6,10.0,2464.0,2.472,0.02,0.01,2.502,2.454,0.0166,0.01,2.464,0.0,63.43,3.67,338.0,Nominal
2026-07-07T11:24:34.022521,1.0,2374.0,22.0,7.0,2403.0,2356.0,18.6,7.0,2363.0,2.374,0.022,0.007,2.403,2.356,0.0186,0.007,2.363,0.0,98.9,3.78,338.0,Nominal
2026-07-07T11:24:35.028533,1.0,2935.0,23.0,6.0,2964.0,2917.0,19.6,6.0,2923.0,2.935,0.023,0.006,2.964,2.917,0.0196,0.006,2.923,0.0,98.85,3.66,338.0,Nominal
2026-07-07T11:24:36.033981,1.0,3148.0,27.0,7.0,3182.0,3130.0,23.6,7.0,3137.0,3.148,0.027,0.007,3.182,3.13,0.0236,0.007,3.137,0.0,97.79,4.13,338.0,Nominal
2026-07-07T11:24:37.040759,1.0,3114.0,20.0,7.0,3141.0,3096.0,16.6,7.0,3103.0,3.114,0.02,0.007,3.141,3.096,0.0166,0.007,3.103,0.0,98.81,3.54,338.0,Nominal
2026-07-07T11:24:38.046390,1.0,3240.0,25.0,7.0,3272.0,3222.0,21.6,7.0,3229.0,3.24,0.025,0.007,3.272,3.222,0.0216,0.007,3.229,0.0,85.67,3.81,338.0,Nominal
2026-07-07T11:24:39.051962,1.0,3752.0,25.0,4.0,3780.0,3734.0,21.6,4.0,3738.0,3.752,0.025,0.004,3.78,3.734,0.0216,0.004,3.738,0.0,79.64,3.91,501.0,Nominal
2026-07-07T11:24:40.057865,1.0,3859.0,21.0,0.0,3880.0,3841.0,17.6,0.0,3841.0,3.859,0.021,0.0,3.88,3.841,0.0176,0.0,3.841,0.0,92.61,3.62,338.0,Nominal
2026-07-07T11:24:41.063765,1.0,2185.0,23.0,0.0,2208.0,2167.0,19.6,0.0,2167.0,2.185,0.023,0.0,2.208,2.167,0.0196,0.0,2.167,0.0,78.55,3.74,338.0,Nominal
2026-07-07T11:24:42.069303,1.0,4811.0,22.0,0.0,4833.0,4793.0,18.6,0.0,4793.0,4.811,0.022,0.0,4.833,4.793,0.0186,0.0,4.793,13.54,92.99,3.28,338.0,Nominal
2026-07-07T11:24:43.074838,1.0,5701.0,27.0,0.0,5728.0,5683.0,23.6,0.0,5683.0,5.701,0.027,0.0,5.728,5.683,0.0236,0.0,5.683,41.79,98.94,3.78,338.0,Nominal
