timestamp,interval_sec,cpu_mw,gpu_mw,ane_mw,combined_mw,net_cpu_mw,net_gpu_mw,net_ane_mw,compute_mw,cpu_joules,gpu_joules,ane_joules,combined_joules,net_cpu_joules,net_gpu_joules,net_ane_joules,compute_joules,e_cluster_pct,p_cluster_pct,gpu_active_pct,gpu_freq_mhz,thermal
2026-07-07T13:15:44.858231,1.0,701.0,28.0,0.0,729.0,683.0,24.6,0.0,683.0,0.701,0.028,0.0,0.729,0.683,0.0246,0.0,0.683,0.0,0.0,4.57,404.0,Nominal
2026-07-07T13:15:45.924013,1.0,3264.0,25.0,0.0,3288.0,3246.0,21.6,0.0,3246.0,3.264,0.025,0.0,3.288,3.246,0.0216,0.0,3.246,3.02,54.85,4.76,338.0,Nominal
2026-07-07T13:15:46.927571,1.0,5788.0,33.0,0.0,5821.0,5770.0,29.6,0.0,5770.0,5.788,0.033,0.0,5.821,5.77,0.0296,0.0,5.77,60.99,92.93,6.94,338.0,Nominal
2026-07-07T13:15:47.933195,1.0,5884.0,29.0,0.0,5913.0,5866.0,25.6,0.0,5866.0,5.884,0.029,0.0,5.913,5.866,0.0256,0.0,5.866,81.78,95.11,4.51,338.0,Nominal
2026-07-07T13:15:48.938806,1.0,5383.0,26.0,0.0,5409.0,5365.0,22.6,0.0,5365.0,5.383,0.026,0.0,5.409,5.365,0.0226,0.0,5.365,13.98,98.41,3.37,338.0,Nominal
2026-07-07T13:15:49.944368,1.0,4720.0,31.0,0.0,4751.0,4702.0,27.6,0.0,4702.0,4.72,0.031,0.0,4.751,4.702,0.0276,0.0,4.702,38.82,98.08,4.03,338.0,Nominal
2026-07-07T13:15:50.950074,1.0,4097.0,21.0,0.0,4117.0,4079.0,17.6,0.0,4079.0,4.097,0.021,0.0,4.117,4.079,0.0176,0.0,4.079,0.0,100.0,2.98,338.0,Nominal
2026-07-07T13:15:51.955874,1.0,2653.0,58.0,0.0,2711.0,2635.0,54.6,0.0,2635.0,2.653,0.058,0.0,2.711,2.635,0.0546,0.0,2.635,0.38,72.28,8.42,338.0,Nominal
2026-07-07T13:15:52.961628,1.0,6046.0,75.0,0.0,6120.0,6028.0,71.6,0.0,6028.0,6.046,0.075,0.0,6.12,6.028,0.0716,0.0,6.028,0.0,99.66,10.57,338.0,Nominal
2026-07-07T13:15:53.967058,1.0,6012.0,40.0,0.0,6052.0,5994.0,36.6,0.0,5994.0,6.012,0.04,0.0,6.052,5.994,0.0366,0.0,5.994,0.0,99.47,5.35,338.0,Nominal
2026-07-07T13:15:54.972868,1.0,2603.0,38.0,0.0,2641.0,2585.0,34.6,0.0,2585.0,2.603,0.038,0.0,2.641,2.585,0.0346,0.0,2.585,0.0,88.57,5.48,338.0,Nominal
2026-07-07T13:15:55.979797,1.0,2499.0,47.0,0.0,2546.0,2481.0,43.6,0.0,2481.0,2.499,0.047,0.0,2.546,2.481,0.0436,0.0,2.481,0.0,99.36,8.84,338.0,Nominal
2026-07-07T13:15:56.985478,1.0,3447.0,240.0,0.0,3687.0,3429.0,236.6,0.0,3429.0,3.447,0.24,0.0,3.687,3.429,0.2366,0.0,3.429,42.05,92.18,18.69,419.0,Nominal
2026-07-07T13:15:57.992639,1.0,3004.0,296.0,0.0,3300.0,2986.0,292.6,0.0,2986.0,3.004,0.296,0.0,3.3,2.986,0.2926,0.0,2.986,34.34,81.39,19.77,536.0,Nominal
2026-07-07T13:15:58.999272,1.0,1406.0,25.0,0.0,1431.0,1388.0,21.6,0.0,1388.0,1.406,0.025,0.0,1.431,1.388,0.0216,0.0,1.388,7.86,76.18,4.82,338.0,Nominal
2026-07-07T13:16:00.005162,1.0,2616.0,22.0,0.0,2638.0,2598.0,18.6,0.0,2598.0,2.616,0.022,0.0,2.638,2.598,0.0186,0.0,2.598,0.0,94.31,4.0,338.0,Nominal
2026-07-07T13:16:01.010639,1.0,2912.0,21.0,0.0,2933.0,2894.0,17.6,0.0,2894.0,2.912,0.021,0.0,2.933,2.894,0.0176,0.0,2.894,0.0,96.53,3.75,338.0,Nominal
2026-07-07T13:16:02.016371,1.0,3146.0,18.0,14.0,3178.0,3128.0,14.6,14.0,3142.0,3.146,0.018,0.014,3.178,3.128,0.0146,0.014,3.142,0.0,91.88,3.5,338.0,Nominal
2026-07-07T13:16:03.022164,1.0,5082.0,31.0,7.0,5120.0,5064.0,27.6,7.0,5071.0,5.082,0.031,0.007,5.12,5.064,0.0276,0.007,5.071,21.36,97.64,4.69,338.0,Nominal
2026-07-07T13:16:04.027921,1.0,3698.0,17.0,7.0,3722.0,3680.0,13.6,7.0,3687.0,3.698,0.017,0.007,3.722,3.68,0.0136,0.007,3.687,0.0,98.73,2.82,338.0,Nominal
2026-07-07T13:16:05.039893,1.0,2490.0,15.0,7.0,2511.0,2472.0,11.6,7.0,2479.0,2.49,0.015,0.007,2.511,2.472,0.0116,0.007,2.479,0.0,98.32,2.89,338.0,Nominal
2026-07-07T13:16:06.051869,1.0,815.0,31.0,7.0,853.0,797.0,27.6,7.0,804.0,0.815,0.031,0.007,0.853,0.797,0.0276,0.007,0.804,0.0,0.0,5.41,338.0,Nominal
2026-07-07T13:16:07.058648,1.0,1241.0,42.0,6.0,1288.0,1223.0,38.6,6.0,1229.0,1.241,0.042,0.006,1.288,1.223,0.0386,0.006,1.229,0.0,0.0,8.92,338.0,Nominal
2026-07-07T13:16:08.068058,1.0,1231.0,39.0,7.0,1276.0,1213.0,35.6,7.0,1220.0,1.231,0.039,0.007,1.276,1.213,0.0356,0.007,1.22,0.0,0.0,9.23,338.0,Nominal
2026-07-07T13:16:09.079348,1.0,67.0,45.0,7.0,118.0,49.0,41.6,7.0,56.0,0.067,0.045,0.007,0.118,0.049,0.0416,0.007,0.056,0.0,0.0,9.62,338.0,Nominal
2026-07-07T13:16:10.090771,1.0,1246.0,44.0,7.0,1297.0,1228.0,40.6,7.0,1235.0,1.246,0.044,0.007,1.297,1.228,0.0406,0.007,1.235,0.0,0.0,9.16,338.0,Nominal
2026-07-07T13:16:11.096333,1.0,1317.0,35.0,5.0,1357.0,1299.0,31.6,5.0,1304.0,1.317,0.035,0.005,1.357,1.299,0.0316,0.005,1.304,0.0,0.0,7.53,338.0,Nominal
2026-07-07T13:16:12.109313,1.0,824.0,20.0,0.0,843.0,806.0,16.6,0.0,806.0,0.824,0.02,0.0,0.843,0.806,0.0166,0.0,0.806,0.0,0.0,3.9,338.0,Nominal
2026-07-07T13:16:13.120811,1.0,637.0,20.0,0.0,657.0,619.0,16.6,0.0,619.0,0.637,0.02,0.0,0.657,0.619,0.0166,0.0,0.619,0.0,0.0,3.91,338.0,Nominal
2026-07-07T13:16:14.126488,1.0,1227.0,19.0,0.0,1246.0,1209.0,15.6,0.0,1209.0,1.227,0.019,0.0,1.246,1.209,0.0156,0.0,1.209,0.0,0.0,3.26,338.0,Nominal
2026-07-07T13:16:15.139178,1.0,1211.0,16.0,0.0,1227.0,1193.0,12.6,0.0,1193.0,1.211,0.016,0.0,1.227,1.193,0.0126,0.0,1.193,0.0,0.0,3.2,338.0,Nominal
2026-07-07T13:16:16.150989,1.0,53.0,25.0,0.0,78.0,35.0,21.6,0.0,35.0,0.053,0.025,0.0,0.078,0.035,0.0216,0.0,0.035,0.0,0.0,4.6,338.0,Nominal
2026-07-07T13:16:17.161992,1.0,1445.0,20.0,0.0,1464.0,1427.0,16.6,0.0,1427.0,1.445,0.02,0.0,1.464,1.427,0.0166,0.0,1.427,0.0,0.0,3.67,338.0,Nominal
2026-07-07T13:16:18.168131,1.0,1217.0,20.0,0.0,1236.0,1199.0,16.6,0.0,1199.0,1.217,0.02,0.0,1.236,1.199,0.0166,0.0,1.199,0.0,0.0,3.68,338.0,Nominal
2026-07-07T13:16:19.178980,1.0,946.0,23.0,0.0,968.0,928.0,19.6,0.0,928.0,0.946,0.023,0.0,0.968,0.928,0.0196,0.0,0.928,0.0,0.0,4.86,338.0,Nominal
2026-07-07T13:16:20.184088,1.0,4262.0,16.0,0.0,4278.0,4244.0,12.6,0.0,4244.0,4.262,0.016,0.0,4.278,4.244,0.0126,0.0,4.244,37.78,81.6,2.69,338.0,Nominal
2026-07-07T13:16:21.189352,1.0,4616.0,22.0,0.0,4638.0,4598.0,18.6,0.0,4598.0,4.616,0.022,0.0,4.638,4.598,0.0186,0.0,4.598,83.51,79.0,4.15,338.0,Nominal
2026-07-07T13:16:22.194821,1.0,4659.0,14.0,0.0,4673.0,4641.0,10.6,0.0,4641.0,4.659,0.014,0.0,4.673,4.641,0.0106,0.0,4.641,19.34,95.54,2.34,338.0,Nominal
2026-07-07T13:16:23.200343,1.0,4379.0,13.0,0.0,4392.0,4361.0,9.6,0.0,4361.0,4.379,0.013,0.0,4.392,4.361,0.0096,0.0,4.361,0.0,98.91,2.23,338.0,Nominal
2026-07-07T13:16:24.204813,1.0,4204.0,20.0,0.0,4224.0,4186.0,16.6,0.0,4186.0,4.204,0.02,0.0,4.224,4.186,0.0166,0.0,4.186,15.44,99.21,3.26,338.0,Nominal
2026-07-07T13:16:25.210364,1.0,3932.0,15.0,0.0,3947.0,3914.0,11.6,0.0,3914.0,3.932,0.015,0.0,3.947,3.914,0.0116,0.0,3.914,0.0,99.96,2.55,338.0,Nominal
2026-07-07T13:16:26.216140,1.0,2696.0,16.0,0.0,2712.0,2678.0,12.6,0.0,2678.0,2.696,0.016,0.0,2.712,2.678,0.0126,0.0,2.678,2.7,83.78,2.78,338.0,Nominal
2026-07-07T13:16:27.222069,1.0,6155.0,27.0,0.0,6182.0,6137.0,23.6,0.0,6137.0,6.155,0.027,0.0,6.182,6.137,0.0236,0.0,6.137,3.14,98.94,3.32,338.0,Nominal
2026-07-07T13:16:28.227546,1.0,3802.0,18.0,0.0,3820.0,3784.0,14.6,0.0,3784.0,3.802,0.018,0.0,3.82,3.784,0.0146,0.0,3.784,0.0,93.55,2.77,338.0,Nominal
2026-07-07T13:16:29.234413,1.0,1881.0,16.0,0.0,1897.0,1863.0,12.6,0.0,1863.0,1.881,0.016,0.0,1.897,1.863,0.0126,0.0,1.863,0.0,75.81,3.06,338.0,Nominal
2026-07-07T13:16:30.241240,1.0,2101.0,20.0,0.0,2120.0,2083.0,16.6,0.0,2083.0,2.101,0.02,0.0,2.12,2.083,0.0166,0.0,2.083,0.0,92.54,3.2,338.0,Nominal
2026-07-07T13:16:31.246767,1.0,2563.0,16.0,0.0,2579.0,2545.0,12.6,0.0,2545.0,2.563,0.016,0.0,2.579,2.545,0.0126,0.0,2.545,0.0,93.34,3.07,338.0,Nominal
2026-07-07T13:16:32.253604,1.0,2402.0,16.0,0.0,2418.0,2384.0,12.6,0.0,2384.0,2.402,0.016,0.0,2.418,2.384,0.0126,0.0,2.384,13.71,82.02,2.77,338.0,Nominal
2026-07-07T13:16:33.260445,1.0,1749.0,18.0,0.0,1767.0,1731.0,14.6,0.0,1731.0,1.749,0.018,0.0,1.767,1.731,0.0146,0.0,1.731,0.0,98.08,3.25,338.0,Nominal
2026-07-07T13:16:34.266230,1.0,2880.0,15.0,10.0,2904.0,2862.0,11.6,10.0,2872.0,2.88,0.015,0.01,2.904,2.862,0.0116,0.01,2.872,0.0,98.09,2.79,338.0,Nominal
2026-07-07T13:16:35.271939,1.0,5200.0,21.0,7.0,5228.0,5182.0,17.6,7.0,5189.0,5.2,0.021,0.007,5.228,5.182,0.0176,0.007,5.189,0.0,97.46,3.42,338.0,Nominal
2026-07-07T13:16:36.279346,1.0,3015.0,15.0,7.0,3036.0,2997.0,11.6,7.0,3004.0,3.015,0.015,0.007,3.036,2.997,0.0116,0.007,3.004,0.0,95.06,2.63,338.0,Nominal
2026-07-07T13:16:37.285975,1.0,2255.0,17.0,7.0,2279.0,2237.0,13.6,7.0,2244.0,2.255,0.017,0.007,2.279,2.237,0.0136,0.007,2.244,0.0,92.08,3.08,338.0,Nominal
2026-07-07T13:16:38.291497,1.0,3092.0,20.0,110.0,3222.0,3074.0,16.6,110.0,3184.0,3.092,0.02,0.11,3.222,3.074,0.0166,0.11,3.184,0.0,74.98,3.26,338.0,Nominal
2026-07-07T13:16:39.297760,1.0,1930.0,30.0,676.0,2635.0,1912.0,26.6,676.0,2588.0,1.93,0.03,0.676,2.635,1.912,0.0266,0.676,2.588,0.0,4.11,6.27,338.0,Nominal
2026-07-07T13:16:40.303594,1.0,696.0,43.0,804.0,1542.0,678.0,39.6,804.0,1482.0,0.696,0.043,0.804,1.542,0.678,0.0396,0.804,1.482,0.0,0.0,8.32,338.0,Nominal
2026-07-07T13:16:41.309145,1.0,1871.0,48.0,801.0,2720.0,1853.0,44.6,801.0,2654.0,1.871,0.048,0.801,2.72,1.853,0.0446,0.801,2.654,0.0,4.5,9.04,338.0,Nominal
2026-07-07T13:16:42.315452,1.0,1801.0,38.0,831.0,2669.0,1783.0,34.6,831.0,2614.0,1.801,0.038,0.831,2.669,1.783,0.0346,0.831,2.614,0.0,0.0,8.28,338.0,Nominal
2026-07-07T13:16:43.321251,1.0,926.0,44.0,790.0,1759.0,908.0,40.6,790.0,1698.0,0.926,0.044,0.79,1.759,0.908,0.0406,0.79,1.698,0.0,0.0,8.18,338.0,Nominal
2026-07-07T13:16:44.327150,1.0,1624.0,41.0,815.0,2479.0,1606.0,37.6,815.0,2421.0,1.624,0.041,0.815,2.479,1.606,0.0376,0.815,2.421,0.0,0.0,8.31,338.0,Nominal
2026-07-07T13:16:45.332830,1.0,1848.0,43.0,803.0,2694.0,1830.0,39.6,803.0,2633.0,1.848,0.043,0.803,2.694,1.83,0.0396,0.803,2.633,0.0,0.0,8.65,338.0,Nominal
2026-07-07T13:16:46.339567,1.0,1470.0,47.0,842.0,2359.0,1452.0,43.6,842.0,2294.0,1.47,0.047,0.842,2.359,1.452,0.0436,0.842,2.294,0.0,0.0,9.25,338.0,Nominal
2026-07-07T13:16:47.345340,1.0,867.0,40.0,814.0,1721.0,849.0,36.6,814.0,1663.0,0.867,0.04,0.814,1.721,0.849,0.0366,0.814,1.663,0.0,0.0,8.29,338.0,Nominal
2026-07-07T13:16:48.352086,1.0,1813.0,43.0,809.0,2664.0,1795.0,39.6,809.0,2604.0,1.813,0.043,0.809,2.664,1.795,0.0396,0.809,2.604,0.0,0.0,8.73,338.0,Nominal
2026-07-07T13:16:49.365299,1.0,1741.0,44.0,406.0,2190.0,1723.0,40.6,406.0,2129.0,1.741,0.044,0.406,2.19,1.723,0.0406,0.406,2.129,0.0,0.0,9.06,338.0,Nominal
2026-07-07T13:16:50.378515,1.0,63.0,40.0,7.0,109.0,45.0,36.6,7.0,52.0,0.063,0.04,0.007,0.109,0.045,0.0366,0.007,0.052,0.0,0.0,9.25,338.0,Nominal
2026-07-07T13:16:51.391152,1.0,1251.0,45.0,7.0,1303.0,1233.0,41.6,7.0,1240.0,1.251,0.045,0.007,1.303,1.233,0.0416,0.007,1.24,0.0,0.0,9.53,338.0,Nominal
2026-07-07T13:16:52.396647,1.0,1231.0,46.0,7.0,1284.0,1213.0,42.6,7.0,1220.0,1.231,0.046,0.007,1.284,1.213,0.0426,0.007,1.22,0.0,0.0,9.7,338.0,Nominal
2026-07-07T13:16:53.409030,1.0,728.0,39.0,7.0,773.0,710.0,35.6,7.0,717.0,0.728,0.039,0.007,0.773,0.71,0.0356,0.007,0.717,0.0,0.0,8.84,338.0,Nominal
2026-07-07T13:16:54.421380,1.0,898.0,42.0,2.0,942.0,880.0,38.6,2.0,882.0,0.898,0.042,0.002,0.942,0.88,0.0386,0.002,0.882,0.0,0.0,9.4,338.0,Nominal
2026-07-07T13:16:55.426757,1.0,1235.0,41.0,0.0,1276.0,1217.0,37.6,0.0,1217.0,1.235,0.041,0.0,1.276,1.217,0.0376,0.0,1.217,0.0,0.0,8.84,338.0,Nominal
2026-07-07T13:16:56.439585,1.0,1228.0,43.0,0.0,1271.0,1210.0,39.6,0.0,1210.0,1.228,0.043,0.0,1.271,1.21,0.0396,0.0,1.21,0.0,0.0,9.8,338.0,Nominal
2026-07-07T13:16:57.451715,1.0,169.0,54.0,0.0,223.0,151.0,50.6,0.0,151.0,0.169,0.054,0.0,0.223,0.151,0.0506,0.0,0.151,16.64,0.0,10.31,338.0,Nominal
2026-07-07T13:16:58.461535,1.0,1230.0,45.0,0.0,1276.0,1212.0,41.6,0.0,1212.0,1.23,0.045,0.0,1.276,1.212,0.0416,0.0,1.212,0.0,0.0,9.7,338.0,Nominal
2026-07-07T13:16:59.467205,1.0,1447.0,36.0,1.0,1484.0,1429.0,32.6,1.0,1430.0,1.447,0.036,0.001,1.484,1.429,0.0326,0.001,1.43,0.0,0.0,8.07,378.0,Nominal
2026-07-07T13:17:00.473045,1.0,130.0,27.0,0.0,156.0,112.0,23.6,0.0,112.0,0.13,0.027,0.0,0.156,0.112,0.0236,0.0,0.112,0.0,0.0,3.08,489.0,Nominal
2026-07-07T13:17:01.485094,1.0,1437.0,32.0,2.0,1471.0,1419.0,28.6,2.0,1421.0,1.437,0.032,0.002,1.471,1.419,0.0286,0.002,1.421,0.0,0.0,5.02,484.0,Nominal
2026-07-07T13:17:02.498427,1.0,1076.0,13.0,5.0,1094.0,1058.0,9.6,5.0,1063.0,1.076,0.013,0.005,1.094,1.058,0.0096,0.005,1.063,0.0,0.0,2.48,338.0,Nominal
2026-07-07T13:17:03.509892,1.0,26.0,8.0,2.0,36.0,8.0,4.6,2.0,10.0,0.026,0.008,0.002,0.036,0.008,0.0046,0.002,0.01,0.0,0.0,1.37,338.0,Nominal
2026-07-07T13:17:04.523173,1.0,237.0,21.0,2.0,260.0,219.0,17.6,2.0,221.0,0.237,0.021,0.002,0.26,0.219,0.0176,0.002,0.221,0.0,0.0,2.61,338.0,Nominal
2026-07-07T13:17:05.536604,1.0,30.0,4.0,3.0,37.0,12.0,0.6,3.0,15.0,0.03,0.004,0.003,0.037,0.012,0.0006,0.003,0.015,0.0,0.0,0.94,338.0,Nominal
2026-07-07T13:17:06.549066,1.0,49.0,21.0,2.0,72.0,31.0,17.6,2.0,33.0,0.049,0.021,0.002,0.072,0.031,0.0176,0.002,0.033,0.0,0.0,4.54,338.0,Nominal
2026-07-07T13:17:07.560519,1.0,46.0,31.0,0.0,77.0,28.0,27.6,0.0,28.0,0.046,0.031,0.0,0.077,0.028,0.0276,0.0,0.028,0.0,0.0,5.77,338.0,Nominal
2026-07-07T13:17:08.572062,1.0,18.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.018,0.003,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.53,338.0,Nominal
2026-07-07T13:17:09.584718,1.0,34.0,27.0,0.0,60.0,16.0,23.6,0.0,16.0,0.034,0.027,0.0,0.06,0.016,0.0236,0.0,0.016,0.0,0.0,4.92,338.0,Nominal
2026-07-07T13:17:10.598355,1.0,198.0,4.0,0.0,202.0,180.0,0.6,0.0,180.0,0.198,0.004,0.0,0.202,0.18,0.0006,0.0,0.18,0.0,0.0,1.01,338.0,Nominal
2026-07-07T13:17:11.613515,1.0,26.0,17.0,0.0,42.0,8.0,13.6,0.0,8.0,0.026,0.017,0.0,0.042,0.008,0.0136,0.0,0.008,0.0,0.0,2.07,338.0,Nominal
2026-07-07T13:17:12.625493,1.0,17.0,4.0,0.0,21.0,0.0,0.6,0.0,0.0,0.017,0.004,0.0,0.021,0.0,0.0006,0.0,0.0,0.0,0.0,0.9,338.0,Nominal
2026-07-07T13:17:13.639475,1.0,256.0,4.0,0.0,260.0,238.0,0.6,0.0,238.0,0.256,0.004,0.0,0.26,0.238,0.0006,0.0,0.238,0.0,0.0,0.92,338.0,Nominal
2026-07-07T13:17:14.651634,1.0,23.0,6.0,0.0,29.0,5.0,2.6,0.0,5.0,0.023,0.006,0.0,0.029,0.005,0.0026,0.0,0.005,0.0,0.0,1.84,338.0,Nominal
2026-07-07T13:17:15.662576,1.0,195.0,7.0,0.0,202.0,177.0,3.6,0.0,177.0,0.195,0.007,0.0,0.202,0.177,0.0036,0.0,0.177,0.0,0.0,1.05,338.0,Nominal
2026-07-07T13:17:16.676101,1.0,48.0,71.0,0.0,120.0,30.0,67.6,0.0,30.0,0.048,0.071,0.0,0.12,0.03,0.0676,0.0,0.03,0.0,0.0,8.82,577.0,Nominal
2026-07-07T13:17:17.688558,1.0,43.0,86.0,0.0,129.0,25.0,82.6,0.0,25.0,0.043,0.086,0.0,0.129,0.025,0.0826,0.0,0.025,0.0,0.0,10.44,473.0,Nominal
2026-07-07T13:17:18.701963,1.0,33.0,63.0,0.0,96.0,15.0,59.6,0.0,15.0,0.033,0.063,0.0,0.096,0.015,0.0596,0.0,0.015,0.0,0.0,6.01,614.0,Nominal
2026-07-07T13:17:19.714191,1.0,20.0,5.0,0.0,25.0,2.0,1.6,0.0,2.0,0.02,0.005,0.0,0.025,0.002,0.0016,0.0,0.002,0.0,0.0,0.97,338.0,Nominal
