timestamp,interval_sec,cpu_mw,gpu_mw,ane_mw,combined_mw,net_cpu_mw,net_gpu_mw,net_ane_mw,compute_mw,cpu_joules,gpu_joules,ane_joules,combined_joules,net_cpu_joules,net_gpu_joules,net_ane_joules,compute_joules,e_cluster_pct,p_cluster_pct,gpu_active_pct,gpu_freq_mhz,thermal
2026-07-07T10:53:46.998364,1.0,267.0,19.0,0.0,286.0,249.0,15.6,0.0,249.0,0.267,0.019,0.0,0.286,0.249,0.0156,0.0,0.249,0.0,0.0,3.94,338.0,Nominal
2026-07-07T10:53:48.011089,1.0,1083.0,21.0,0.0,1104.0,1065.0,17.6,0.0,1065.0,1.083,0.021,0.0,1.104,1.065,0.0176,0.0,1.065,0.0,0.0,3.98,338.0,Nominal
2026-07-07T10:53:49.015877,1.0,1318.0,22.0,0.0,1339.0,1300.0,18.6,0.0,1300.0,1.318,0.022,0.0,1.339,1.3,0.0186,0.0,1.3,0.0,0.0,4.04,338.0,Nominal
2026-07-07T10:53:50.028559,1.0,978.0,24.0,0.0,1002.0,960.0,20.6,0.0,960.0,0.978,0.024,0.0,1.002,0.96,0.0206,0.0,0.96,0.0,0.0,4.59,338.0,Nominal
2026-07-07T10:53:51.042398,1.0,378.0,21.0,0.0,399.0,360.0,17.6,0.0,360.0,0.378,0.021,0.0,0.399,0.36,0.0176,0.0,0.36,0.0,0.0,4.14,338.0,Nominal
2026-07-07T10:53:52.048948,1.0,1267.0,26.0,0.0,1293.0,1249.0,22.6,0.0,1249.0,1.267,0.026,0.0,1.293,1.249,0.0226,0.0,1.249,0.0,0.0,4.54,338.0,Nominal
2026-07-07T10:53:53.060148,1.0,1255.0,19.0,0.0,1273.0,1237.0,15.6,0.0,1237.0,1.255,0.019,0.0,1.273,1.237,0.0156,0.0,1.237,0.0,0.0,3.88,338.0,Nominal
2026-07-07T10:53:54.065669,1.0,80.0,22.0,0.0,102.0,62.0,18.6,0.0,62.0,0.08,0.022,0.0,0.102,0.062,0.0186,0.0,0.062,0.0,0.0,4.31,338.0,Nominal
2026-07-07T10:53:55.071195,1.0,3774.0,20.0,0.0,3794.0,3756.0,16.6,0.0,3756.0,3.774,0.02,0.0,3.794,3.756,0.0166,0.0,3.756,0.0,83.54,3.34,338.0,Nominal
2026-07-07T10:53:56.076528,1.0,6121.0,24.0,0.0,6145.0,6103.0,20.6,0.0,6103.0,6.121,0.024,0.0,6.145,6.103,0.0206,0.0,6.103,0.0,100.0,3.79,338.0,Nominal
2026-07-07T10:53:57.082862,1.0,2784.0,18.0,0.0,2801.0,2766.0,14.6,0.0,2766.0,2.784,0.018,0.0,2.801,2.766,0.0146,0.0,2.766,0.0,57.82,3.33,338.0,Nominal
2026-07-07T10:53:58.089421,1.0,1319.0,21.0,0.0,1340.0,1301.0,17.6,0.0,1301.0,1.319,0.021,0.0,1.34,1.301,0.0176,0.0,1.301,0.0,0.0,3.91,338.0,Nominal
2026-07-07T10:53:59.094797,1.0,2192.0,21.0,0.0,2213.0,2174.0,17.6,0.0,2174.0,2.192,0.021,0.0,2.213,2.174,0.0176,0.0,2.174,0.0,57.9,3.9,338.0,Nominal
2026-07-07T10:54:00.101014,1.0,2408.0,24.0,0.0,2432.0,2390.0,20.6,0.0,2390.0,2.408,0.024,0.0,2.432,2.39,0.0206,0.0,2.39,0.0,82.99,4.5,338.0,Nominal
2026-07-07T10:54:01.107668,1.0,1343.0,22.0,0.0,1365.0,1325.0,18.6,0.0,1325.0,1.343,0.022,0.0,1.365,1.325,0.0186,0.0,1.325,11.86,71.49,4.63,338.0,Nominal
2026-07-07T10:54:02.113141,1.0,2524.0,24.0,0.0,2548.0,2506.0,20.6,0.0,2506.0,2.524,0.024,0.0,2.548,2.506,0.0206,0.0,2.506,0.0,80.29,4.16,338.0,Nominal
2026-07-07T10:54:03.122806,1.0,2416.0,22.0,0.0,2438.0,2398.0,18.6,0.0,2398.0,2.416,0.022,0.0,2.438,2.398,0.0186,0.0,2.398,0.0,79.01,4.33,338.0,Nominal
2026-07-07T10:54:04.128431,1.0,1107.0,19.0,0.0,1126.0,1089.0,15.6,0.0,1089.0,1.107,0.019,0.0,1.126,1.089,0.0156,0.0,1.089,0.0,32.59,3.94,338.0,Nominal
2026-07-07T10:54:05.134132,1.0,3350.0,28.0,8.0,3385.0,3332.0,24.6,8.0,3340.0,3.35,0.028,0.008,3.385,3.332,0.0246,0.008,3.34,40.29,90.57,4.09,338.0,Nominal
2026-07-07T10:54:06.139499,1.0,3543.0,19.0,5.0,3567.0,3525.0,15.6,5.0,3530.0,3.543,0.019,0.005,3.567,3.525,0.0156,0.005,3.53,0.0,99.34,3.21,338.0,Nominal
2026-07-07T10:54:07.145265,1.0,2727.0,21.0,4.0,2752.0,2709.0,17.6,4.0,2713.0,2.727,0.021,0.004,2.752,2.709,0.0176,0.004,2.713,2.25,99.44,3.4,457.0,Nominal
2026-07-07T10:54:08.150906,1.0,3852.0,24.0,5.0,3881.0,3834.0,20.6,5.0,3839.0,3.852,0.024,0.005,3.881,3.834,0.0206,0.005,3.839,7.36,99.56,3.83,338.0,Nominal
2026-07-07T10:54:09.156625,1.0,3798.0,21.0,5.0,3824.0,3780.0,17.6,5.0,3785.0,3.798,0.021,0.005,3.824,3.78,0.0176,0.005,3.785,0.0,84.74,3.43,338.0,Nominal
2026-07-07T10:54:10.162213,1.0,4242.0,17.0,4.0,4263.0,4224.0,13.6,4.0,4228.0,4.242,0.017,0.004,4.263,4.224,0.0136,0.004,4.228,7.81,84.12,3.07,338.0,Nominal
2026-07-07T10:54:11.167896,1.0,4353.0,23.0,0.0,4376.0,4335.0,19.6,0.0,4335.0,4.353,0.023,0.0,4.376,4.335,0.0196,0.0,4.335,0.0,99.4,3.44,338.0,Nominal
2026-07-07T10:54:12.173773,1.0,4763.0,19.0,0.0,4782.0,4745.0,15.6,0.0,4745.0,4.763,0.019,0.0,4.782,4.745,0.0156,0.0,4.745,14.13,91.35,3.05,338.0,Nominal
2026-07-07T10:54:13.179845,1.0,3888.0,18.0,0.0,3906.0,3870.0,14.6,0.0,3870.0,3.888,0.018,0.0,3.906,3.87,0.0146,0.0,3.87,4.66,83.03,3.21,338.0,Nominal
2026-07-07T10:54:14.185744,1.0,4587.0,19.0,0.0,4606.0,4569.0,15.6,0.0,4569.0,4.587,0.019,0.0,4.606,4.569,0.0156,0.0,4.569,37.1,96.49,3.12,338.0,Nominal
2026-07-07T10:54:15.191357,1.0,5339.0,19.0,0.0,5358.0,5321.0,15.6,0.0,5321.0,5.339,0.019,0.0,5.358,5.321,0.0156,0.0,5.321,0.0,99.38,3.09,338.0,Nominal
2026-07-07T10:54:16.196746,1.0,4568.0,20.0,0.0,4587.0,4550.0,16.6,0.0,4550.0,4.568,0.02,0.0,4.587,4.55,0.0166,0.0,4.55,0.0,92.96,3.37,338.0,Nominal
2026-07-07T10:54:17.202406,1.0,3876.0,22.0,0.0,3898.0,3858.0,18.6,0.0,3858.0,3.876,0.022,0.0,3.898,3.858,0.0186,0.0,3.858,1.89,85.98,3.7,338.0,Nominal
